product,rating,price,product url
"SAMSUNG Galaxy Z Fold 4 Cell Phone, Factory Unlocked Android Smartphone, 256GB, Flex Mode, Hands Free Video, Multi Window View, Foldable Display, S Pen Compatible, US Version, Gray Green  ",4.2 out of 5 stars,83,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A02313791FWPQDM7WWJGX&url=%2FSAMSUNG-Unlocked-Smartphone-Foldable-Compatible%2Fdp%2FB0B3TC2XXZ%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dphone%26qid%3D1683622105%26sr%3D8-49-spons%26psc%3D1&qualifier=1683622105&id=6831179575345857&widgetName=sp_atf_next
"SAMSUNG Galaxy S23 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB Storage, 200MP Camera, Night Mode, Long Battery Life, S Pen, US Version, 2023, Phantom Black  ",4.5 out of 5 stars,83,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0920229RYXP7DYU5O9Y&url=%2FSAMSUNG-Factory-Unlocked-Android-Smartphone%2Fdp%2FB0BLP45GY8%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dphone%26qid%3D1683622105%26sr%3D8-50-spons%26psc%3D1&qualifier=1683622105&id=6831179575345857&widgetName=sp_atf_next
"Android Phone Unlocked, Blackview A55, 4G Dual SIM Unlocked Cell Phone Android 11 Phones Unlocked, 3GB+16GB ROM Storage 128GB Expandable, 6.5"" HD+ Face ID Unlock, 4780mAh Battery, T-mobile Smartphones  ",3.8 out of 5 stars,8193,https://amazon.com/Unlocked-Blackview-Expandable-T-mobile-Smartphones/dp/B0B8YV7G69/ref=sr_1_51?keywords=phone&qid=1683622105&sr=8-51
Panasonic Expandable Cordless Phone System with Amber Backlit Display – 2 Handsets – KX-TGC352B (Black)  ,4.4 out of 5 stars,4055,https://amazon.com/PANASONIC-Expandable-Cordless-Backlit-Display/dp/B01KLNIT0S/ref=sr_1_52?keywords=phone&qid=1683622105&sr=8-52
"CAT S62 T-Mobile - 4G Rugged Smartphone (IP68, MIL SPEC 810H, Super Bright 5.7"" FHD+ Display, 4000mAh Battery, 4GB RAM / 128 GB ROM) - Black  ",3.9 out of 5 stars,9766,https://amazon.com/CAT-S62-T-Mobile-Smartphone-Display/dp/B09TTYBZYD/ref=sr_1_53?keywords=phone&qid=1683622105&sr=8-53
"Panasonic Cordless Phone with Call Block and Answering Machine, Expandable System with 1 Handset - KX-TGD830M (Metallic Black)  ",4.6 out of 5 stars,3641,https://amazon.com/Panasonic-Cordless-Answering-Machine-Expandable/dp/B0BQWV3QDW/ref=sr_1_54?keywords=phone&qid=1683622105&sr=8-54
"Panasonic Cordless Phone System, Expandable Home Phone with Call Blocking, Bilingual Caller ID and High-Contrast Display, 1 Handset - KX-TGD610B (Black)  ",4.3 out of 5 stars,2400,https://amazon.com/Panasonic-Cordless-Expandable-Bilingual-High-Contrast/dp/B09DDCGFGJ/ref=sr_1_55?keywords=phone&qid=1683622105&sr=8-55
"VTech CS6529-3 3-Handset Expandable Cordless Phone with Answering System-Caller ID/Call Waiting & Backlit Display/Keypad, Silver  ",4.3 out of 5 stars,5379,https://amazon.com/VTech-CS6529-3-3-Handset-Expandable-System-Caller/dp/B00WHYS81A/ref=sr_1_56?keywords=phone&qid=1683622105&sr=8-56
"UMIDIGI Cell Phone G1, Android12 Unlocked Cell Phone, Dual Sim 4G LTE Mobile Phone, 2+32GB 256G Expandable, 6.52"" HD+, 5150mAh, GSM Unlocked  ",3.5 out of 5 stars,8193,https://amazon.com/UMIDIGI-G1-Android12-Unlocked-Expandable/dp/B0B6FZ28WM/ref=sr_1_57?keywords=phone&qid=1683622105&sr=8-57
"VTECH VG208 DECT 6.0 Corded/Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID, Large Backlit Display, Duplex Speakerphone, Intercom, Line-Power (Silver/Black)  ",4.2 out of 5 stars,4386,https://amazon.com/VG208-Expandable-Answering-Speakerphone-Line-Power/dp/B09P147NYF/ref=sr_1_58?keywords=phone&qid=1683622105&sr=8-58
